id,nameVi,nameEn,categoryName,categoryNameEn,kcal,protein,fat,carb,vitaminC,vitaminA,calcium,iron,potassium,sodium,zinc,magnesium,fiber,cholesterol,mufaPufa,transfat,betaCaroten
68f9ad86073062b2eb02c0f4,Mỳ trộn,"Wheat noodle mixed with wonton, meat and vegetables","Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",703.5,23.6,22.0,102.8,,126.0,67.7,3.6,556.9,3298.8,1.9,55.7,,49.4,14.5,,
68f9ac93073062b2eb02c0f3,Mỳ chờ thập cẩm,Wheat noodle soup with wonton and pork,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",613.0,27.4,21.7,77.0,43.3,1103.1,163.1,6.7,,639.2,3.2,43.9,,84.3,,,666.6
68f9abd5b89977128b0406d2,Mỳ chờ,Wheat noodle soup with wonton,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",645.0,26.1,20.5,89.0,20.2,1221.1,131.4,6.0,,895.0,2.4,51.1,,98.5,,,481.7
68f9a9a561e01c48d006e8e3,Mỳ vằn thắn Thắng Huyền,Thang Huyen's Wheat noodle with Wonton soup,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",540.0,31.0,18.0,63.5,45.0,2153.1,145.6,7.3,,933.0,4.5,66.4,,216.0,,,2904.0
68f9a888a7bdf43a080d14f4,Mỳ tim cật,Wheat noodle soup with mixed pork organs,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",517.5,34.1,15.5,60.4,54.4,3226.9,141.1,12.7,,3218.1,6.0,316.2,,316.2,,,627.1
68f9a53ea7bdf43a080d14f3,Mỳ tim cật,Wheat noodle soup with mixed pork organs,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",517.5,34.1,15.5,60.4,54.4,3226.9,141.1,12.7,,3218.1,6.0,40.7,,316.2,,,627.1
68f9a382073062b2eb02c0f2,Miến ngan,Muscovy duck vermicelli,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",519.3,15.0,20.0,69.9,,86.8,172.9,5.2,1038.8,442.6,2.6,70.8,,3.1,27.0,,
68f9a2bc61e01c48d006e8e2,Miến lươn (nước),Vermicelli soup with eel,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",447.8,14.1,9.4,76.6,30.2,768.2,146.4,2.3,,1197.1,1.2,23.0,,56.6,,,205.3
68f9a0c0a4c9392ea30c4f32,Hủ tiếu Nam vang nước,Phnom Penh-style noodle soup,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",482.6,31.5,17.0,50.9,56.9,1080.6,175.3,6.8,,1596.0,3.9,50.4,,326.5,,,697.4
68f99fac6a5048314f030462,Bánh canh ghẹ,Crab thick noodle soup,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",337.8,22.4,9.0,41.7,23.8,137.8,106.6,12.0,,205.6,2.8,38.0,,252.7,,,644.2
68f8aadc094e90b19f042a82,Cơm tẻ miệng bát,Broken rice with pork and shrimp paste,Cơm các loại,A variety of rice dishes,258.0,5.7,0.8,57.2,0.0,0.0,23.0,0.98,181.0,4.0,1.13,,0.3,0.0,,,0.0
68f8a7953944cebcd7082982,Trứng gà rán ngải cứu,Wormwood Fried Eggs,Các món khác,Other food dishes,114.6,6.9,8.8,2.0,,77.3,34.1,0.8,153.0,24.5,,15.8,,195.1,0.0,,
68f89c9f196908248b00b3c3,Phở xào mềm,Stir-fried rice noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",728.6,27.3,18.3,113.7,68.4,289.2,255.6,7.7,,739.8,3.5,66.0,,36.7,,,3470.4
68f899d97f67ffc4100ead82,Phở trộn,Mixed Pho,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",490.2,42.2,8.5,61.3,42.1,53.8,135.9,4.3,,1110.4,6.1,111.2,,52.8,,,629.2
68f898b62743c4d6e407a012,Phở Trâu,Noodle soup with buffalo meat,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",572.7,36.6,14.3,74.4,42.4,125.2,148.6,4.7,,1102.2,2.4,70.8,,56.6,,,1428.3
68f8977bdfa59ae534010363,Phở trâu,Noodle soup with buffalo meat,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",466.7,43.4,10.7,49.3,15.4,124.9,85.5,3.1,,678.1,2.3,48.5,,274.3,,,432.3
68f89632dfa59ae534010362,Phở tái bò,Noodle soup with eye round steak and meat balls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",528.8,50.6,5.6,69.1,26.5,25.5,138.3,4.6,,877.2,8.0,69.9,,75.1,,,268.1
68f894ebfe3ed5eb65031323,Phở sốt vang,Pho with beef stew in red wine,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",660.6,52.5,14.2,80.7,16.6,434.6,109.6,7.1,,365.0,3.5,30.9,,27.7,,,4254.5
68f89337e7b3f585510ee383,Phở gà chặt,Chopped chicken pho,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",414.7,17.9,13.5,55.4,20.1,54.5,78.9,1.5,,786.6,0.7,8.9,,5.4,,,353.8
68f892520935be0fa30b61b3,Phở chiên phồng,Fried Pho Noodle,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",773.7,40.7,27.7,90.6,82.9,101.8,169.5,5.0,,776.9,7.0,72.1,,53.2,,,1125.0
68f89139e7b3f585510ee382,Phở bò tái,Noodle soup with eye round steak,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",431.7,21.5,6.7,71.2,19.3,21.9,87.6,2.8,,1613.2,4.9,22.5,,25.0,,,252.4
68f890821eff1748460a2632,Phở bò chín,Noodle soup with brisket & meat balls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",448.5,31.2,6.7,65.7,40.3,94.5,136.7,3.9,,2624.2,4.7,54.6,,40.6,,,1119.5
68f88fd29d9221fdab0b9772,Phở bò chín,Noodle soup with brisket & meat balls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",549.7,29.8,15.8,72.1,19.0,21.5,90.2,4.8,,1570.8,0.5,12.1,,0.0,,,230.2
68f88d48fe3ed5eb65031322,Bún tôm,Shrimp noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",422.7,16.8,13.0,59.6,,192.2,273.6,11.6,192.2,362.0,2.5,56.6,,79.8,67.9,,
68f88cc1d573a04ce0076e32,Bún tôm,Shrimp noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",382.4,15.6,4.4,70.1,35.0,82.1,224.0,12.0,,1813.1,2.1,68.0,,39.9,,,895.2
68f88b5e6318d90f7001aee4,Bún tôm,Shrimp noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",458.4,14.5,6.0,84.3,,110.7,336.1,20.1,1220.0,2859.1,2.8,62.9,,59.5,34.3,,
68f88ade8efa3d5d63090622,Bún tôm,Shrimp noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",286.8,13.9,4.0,48.8,29.5,37.2,141.9,2.9,,1746.5,0.6,28.8,,71.7,,,404.1
68f888b2a243f98822000242,Bún rươi,Rice vermicelli with freshwater crab,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",371.4,13.8,6.7,64.1,25.4,108.1,171.0,3.6,,562.8,0.5,16.1,,11.7,,,1247.3
68f8881e0a82fa75820b0005,Bún riêu cua sườn sụn,Crab and Pork Rib Noodle Soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",582.9,38.7,38.7,68.1,71.2,269.1,1164.8,2.7,,1331.0,3.2,116.2,,46.3,,,3201.3
68f887839fef1a2baf0ff293,Bún riêu cua,Crab noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",497.5,19.5,19.6,60.9,58.3,111.3,252.0,3.9,,1374.9,2.1,67.7,,43.2,,,1204.7
68f883f13ecfb2912d08df13,Bún ốc cô Mít,Ms. Mit's Snail Noodle Soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",659.4,41.1,26.1,65.1,29.2,197.5,2704.8,4.0,,2286.0,2.2,67.2,,20.7,,,2348.3
68f87f3facb21732e90bdb72,Bún ốc,Snail rice noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",548.5,28.6,24.6,24.6,15.4,69.1,1376.2,2.5,,588.3,1.6,35.1,,26.5,,,786.5
68f87e779fe47d2e6d013102,Bún ngâm,Fermented fish noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",485.5,21.9,9.7,77.7,69.5,100.4,219.8,3.4,,913.5,1.7,30.0,,39.0,,,1155.0
68f87d1f3ecfb2912d08df12,Bún ngan,Muscovy duck noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",800.8,33.6,28.5,102.3,21.8,29.8,200.0,7.3,,4273.5,2.3,44.7,,4.0,,,349.6
68f87bf13b1ea6a32a0c0412,Bún ngan,Muscovy duck noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",694.7,30.2,29.9,76.2,39.3,76.6,165.8,6.3,,3845.5,2.4,42.7,,3.3,,,898.4
68f87aebb2b3f7fa4b0f5b92,Bún ngan,Muscovy duck noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",457.4,17.6,22.4,46.4,22.9,37.6,111.7,3.5,,461.7,2.0,18.0,,3.1,,,447.9
68f878d32fafa907990d4612,Bún gà,Chicken vermicelli soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",443.0,23.4,15.3,53.0,39.3,108.6,144.0,9.0,,523.3,1.3,24.4,,3.6,,,1120.5
68f8770ed12355b9c5071b62,Bún đậu mắm tôm,Vermicelli with fried tofu and shrimp paste,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",913.3,40.0,50.1,75.6,22.1,60.9,345.2,13.2,,71.3,3.4,79.8,,34.1,,,643.5
68f8743327a7a37f1600d032,Bún đậu mắm tôm,Vermicelli with fried tofu and shrimp paste,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",899.1,46.1,50.2,65.6,27.0,103.0,412.8,13.8,,197.0,3.7,100.3,,103.6,,,1034.2
68f864565f37a43cc1075632,Bún đậu mắm tôm,Vermicelli with fried tofu and shrimp paste,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",874.6,39.2,35.0,100.8,15.3,27.2,484.7,13.1,,298.0,2.9,58.1,,117.0,,,134.3
68f861ad9ff8e85de80d2e32,Bún chả quạt,Grilled pork patties and vermicelli noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",837.0,35.4,35.0,95.1,68.1,190.6,171.7,4.4,,2563.3,5.6,169.4,,135.1,,,1958.7
68f85e00341642bfcc038842,Bún chả nem,Grilled pork with vermicelli and spring rolls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",810.5,22.1,26.9,120.1,79.3,275.9,217.6,5.8,,2659.7,2.4,135.7,,161.8,,,2496.7
68f85d42023293adb4094512,Bún chả cô Thu,Cô Thu's Kebab Rice Noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",434.8,15.4,11.5,67.4,37.7,81.7,86.3,2.4,,2194.0,1.4,75.1,,36.2,,,830.7
68f85bb315beb6f6430a1595,Bún chả,Kebab rice noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",746.5,22.3,21.5,116.0,50.6,177.1,131.3,3.5,,2865.7,2.7,103.2,,66.9,,,1682.8
68f85ae8945bc15b42037145,Bún cua thập cẩm,Rice vermicelli soup with crab and mixed seafood,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",595.3,24.2,6.8,109.1,74.3,351.3,601.3,35.3,,2227.0,5.3,143.6,,87.0,,,3953.1
68f85a1c93546c25a207b472,Bún cá chấm,Fish noodle with dipings,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",670.4,34.7,16.0,97.0,64.9,157.9,282.8,3.9,,1289.7,1.4,56.2,,4.0,,,1870.4
68f85977b0553ef5940194d2,Bún cá cay chú Khò,Spicy Fish Noodle Soup of Chef Khò,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",515.8,36.1,17.1,54.4,31.9,82.8,213.0,2.3,,1372.5,0.4,44.3,,5.8,,,919.4
68f858733adeffd43a00fd22,Phở xào,Stir-fried pho,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",456.5,18.5,20.3,49.9,58.3,57.3,117.2,4.0,,69.2,2.2,29.3,,36.0,,,668.2
68f857d5945bc15b42037144,Phở sốt vang,Beef stew pho noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",582.1,40.9,25.4,47.4,28.5,63.4,92.5,6.8,,1890.0,0.2,11.4,,0.0,,,706.3
68f854bab8b615fad00c9317,Phở gà,Sliced-chicken noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",455.7,20.2,13.9,62.4,14.4,22.2,80.4,1.6,,687.5,0.8,7.9,,4.7,,,205.5
68f8544077f7c50d98066702,Phở gà,Sliced-chicken noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",826.9,62.9,29.9,76.5,56.5,2434.1,112.3,8.6,,198.4,5.5,78.6,,524.8,,,786.4
68f85326b8b615fad00c9316,Phở gà,Sliced-chicken noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",445.3,31.6,17.7,39.8,14.5,22.5,91.7,1.8,,1071.4,1.3,10.5,,7.4,,,140.8
68f85258e5f3035c730035a3,Phở chiên,Stir-fried pho,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",648.9,23.0,19.6,95.2,97.0,177.6,299.7,5.5,,68.2,3.0,51.8,,35.4,,,2118.9
68f85185e5f3035c730035a2,Phở cuốn (10 cái),Rolled up beef noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",781.4,41.0,28.8,89.4,30.2,57.0,94.1,6.3,,2065.1,3.5,78.2,,88.1,,,587.1
68f850d6b8b615fad00c9315,Phở cuốn (10 cái),Rolled up beef noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",712.0,33.0,19.1,102.0,58.4,175.4,186.9,5.8,,1520.0,6.0,81.4,,59.0,,,1779.5
68f85032cf72d6d6d102c7b3,Phở bò xào,Fried rice noodles with beef,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",576.3,28.8,17.1,76.8,143.5,157.1,296.5,5.8,,701.1,5.1,75.6,,50.2,,,1875.8
68f84e83945bc15b42037142,Phở bò tái,Noodle soup with eye round steak and meat balls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",423.4,25.2,10.0,58.1,65.4,131.7,125.7,5.2,,2686.3,2.2,42.1,,51.3,,,1532.7
68f84d7715beb6f6430a1592,Phở bò tái,Noodle soup with eye round steak and meat balls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",441.7,22.6,7.0,72.1,28.8,35.1,62.0,2.9,,63.2,1.6,27.1,,37.8,,,416.1
68f84c8db8b615fad00c9314,Phở bò sốt vang,Vietnamese Red Wine Beef Noodle Soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",479.0,29.0,16.8,53.0,6.0,11.5,29.1,2.0,,4.4,0.0,2.1,,33.6,,,123.3
68f84b535e59321ee70214e2,Phở bò sốt vang,Vietnamese Red Wine Beef Noodle Soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",825.6,60.8,29.3,79.7,33.2,49.3,119.4,10.9,,849.2,5.8,70.3,,180.7,,,589.0
68f84863eb6f3441f6030e54,Phở bò chín,Noodle soup with brisket & meat balls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",448.5,33.2,11.4,53.2,27.5,37.2,94.4,5.3,,2579.0,3.2,49.3,,76.6,,,432.5
68f84793eb6f3441f6030e53,Phở bò chín,Noodle soup with brisket & meat balls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",474.9,22.4,11.8,69.8,22.7,28.6,58.0,2.8,,1969.0,1.6,25.6,,37.0,,,342.6
68f846becf72d6d6d102c7b2,Bún trộn nam bộ,Southern Vietnamese beef noodle salad,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",492.8,20.0,12.8,74.5,8.2,125.7,68.7,2.6,,1380.0,0.6,35.3,,30.3,,,1258.2
68f8460165d5cc13e10d6d02,Bún thang,Hot rice noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",466.2,31.7,11.8,58.2,15.8,44.2,200.6,3.5,,953.1,0.9,35.2,,41.2,,,140.2
68f84542a8d9820a8a0c6d24,Bún thang,Hot rice noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",391.7,30.3,11.7,41.3,14.9,28.7,155.2,1.2,,1156.0,0.9,37.6,,15.8,,,0.0
68f844b8a8d9820a8a0c6d23,Bún thang,Hot rice noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",534.5,26.1,17.7,67.7,17.4,224.6,144.8,2.9,,791.0,1.6,33.8,,110.6,,,1279.8
68f84239a8d9820a8a0c6d22,Bún riêu gánh,Crab paste noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",673.9,43.5,29.2,59.2,33.1,112.4,2509.8,4.3,,1690.6,1.8,62.6,,42.4,,,1303.5
68f833d4f43b7f0a9a0d0164,Bún ốc nóng,Snail noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",436.5,29.4,6.0,66.3,23.9,100.0,1709.6,1.3,,2038.9,1.6,26.9,,4.6,,,1191.4
68f83170f485a0bca6026582,Bún ốc nóng,Snail noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",522.2,29.8,5.0,89.5,19.8,64.2,1792.9,1.6,,9.2,1.4,9.9,,0.0,,,754.6
68f74f97f5d3e663b2052aa3,Bún ốc,Snail rice noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",502.6,42.3,11.8,56.8,40.0,106.4,123.4,2.6,,2531.3,3.8,37.2,,5.7,,,1238.2
68f74e0af5d3e663b2052aa2,Bún giả cày,Vietnamese rice vermicelli with fermented pork knuckle stew,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",817.0,21.5,17.6,143.2,98.6,280.5,560.9,7.8,,3410.8,3.1,196.6,,20.7,,,2978.2
68f74d587543f68b170defa2,Bún đậu mẹt,Vermicelli with fried tofu and shrimp paste,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",857.7,40.5,30.6,105.2,14.9,74.2,422.1,13.6,,73.1,2.5,73.9,,30.7,,,662.5
68f74a87351a0e7e1a0384c5,Bún đậu mắm tôm,Vermicelli with fried tofu and shrimp paste,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",1194.9,44.1,61.4,116.5,53.3,140.4,462.1,7.7,,1772.7,4.0,279.6,,51.0,,,1476.9
68f74988351a0e7e1a0384c4,Bún dọc mùng,Colocasia gigantea noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",789.3,39.1,33.7,82.4,31.7,99.3,100.6,6.2,,1634.0,7.9,62.0,,166.0,,,785.0
68f747f9757c6c90450da073,Bún dọc mùng,Colocasia gigantea noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",503.9,29.0,18.2,56.0,2.4,5.7,42.6,3.0,,1079.0,3.5,23.0,,103.0,,,39.8
68a69e7542ebab4ba907fc75,Trứng ngải cứu,Mugwort fried eggs,Các món khác,Other food dishes,269.8,16.9,19.6,6.4,,199.2,73.5,1.5,377.4,2208.8,,31.0,,491.4,0.1,,
68a69e067b5ed83b3e0afdd2,Quả cóc dầm,Pickled ambarella with chilli powder,Các món khác,Other food dishes,217.0,6.3,,48.0,,,131.6,5.6,,2468.0,,,,,,,
68a69b9b93a178936d0512f2,Quẩy đường (5 cái),Wheat fritters twisted fried,Các món khác,Other food dishes,267.5,6.7,9.1,39.7,,,,,0.1,,,,,,,,
68a69b1e7ace077a8307afc3,Pho mai que chiên 2 cái,Deep fried cheese sticks (2 pieces),Các món khác,Other food dishes,341.8,14.4,25.1,14.6,,136.7,370.6,0.6,84.2,298.9,2.0,48.0,,50.4,5.2,,
68a69aca59dc7853d90e9a0c,Ngô nướng,Grilled Corn on the Cob,Các món khác,Other food dishes,400.6,8.2,4.6,81.6,,40.0,40.0,3.0,612.0,6.0,2.8,78.0,,,2.8,,
68a69a7d7ace077a8307afc2,Mực viên chiên đường phố (5 cái),Fried squid balls on the street (5 pieces),Các món khác,Other food dishes,146.9,5.6,9.8,9.1,,6.9,2.7,0.7,169.2,7.5,0.3,3.6,,,0.1,15.5,
68a69a1851cb840deb06a3fb,Kẹo bông gòn,Candy floss,Các món khác,Other food dishes,99.3,,,24.8,,,0.1,,0.5,,,,,,,,
68a699d4b77560a4e10a26c3,Củ dong luộc,Boiled arrowroot,Các món khác,Other food dishes,287.8,3.1,,68.8,,,93.9,,668.2,163.1,,102.8,,,,,
68a698f942ebab4ba907fc73,Cá viên chiên đường phố (5 cái),Fried fish balls on the street (5 pieces),Các món khác,Other food dishes,203.5,5.7,15.5,10.3,,6.9,2.7,0.6,169.2,7.5,0.6,3.6,,,0.1,21.0,
68a6988c254ebd2aae01d482,Bỏng ngô,Popcorn,Các món khác,Other food dishes,262.2,5.9,1.1,57.3,,,2.0,0.4,414.1,235.3,,227.1,,,,,
68a6983f59dc7853d90e9a0b,Bánh bỏng ngô mật,Molasses popcorn,Các món khác,Other food dishes,195.0,2.9,0.5,44.7,,,1.4,0.3,203.1,115.2,,111.2,,,,,
68a697ffa71146211b071dd4,Bánh bỏng gạo,Poprice cake,Các món khác,Other food dishes,398.9,6.0,0.7,92.2,,,22.3,1.0,179.1,3.7,2.4,10.4,,,0.2,,
68a6978759dc7853d90e9a09,Tào phớ thập cẩm,Tofu with tapioca pearls and jelly,"Chè, các loại giải khát","Sweet soup, drinks",236.9,6.6,6.9,37.1,,,241.2,6.9,422.5,67.4,1.3,147.5,,,0.3,,
68a6973b44ed788e8e0bef92,Nước mía chanh leo,Passion fruit mix sugarcane juice,"Chè, các loại giải khát","Sweet soup, drinks",256.3,0.3,0.1,63.7,,7.3,1.4,0.2,39.7,3.2,,3.3,,,0.1,,
68a696e0a71146211b071dd2,Nước chanh leo,Passion fruit juice,"Chè, các loại giải khát","Sweet soup, drinks",66.0,0.5,0.2,15.6,,15.4,3.3,0.4,83.7,6.7,,7.0,,,0.1,,
68a6968aede387253703f528,Hoa quả dầm,Mixed fruit with condensed milk,"Chè, các loại giải khát","Sweet soup, drinks",257.8,5.5,5.1,47.5,,155.8,282.9,2.6,604.4,76.8,1.0,40.0,,12.6,1.2,,
68a6963b59dc7853d90e9a08,Chè thập cẩm,Mixed bean dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",593.2,20.7,16.8,89.8,,13.1,122.4,12.0,880.3,9.5,2.0,196.8,,,6.3,,
68a695a5ede387253703f527,Chè đỗ xanh trân châu,Mung bean dessert soup with tapioca pearls,"Chè, các loại giải khát","Sweet soup, drinks",388.7,10.3,10.6,63.0,,0.6,72.6,4.2,390.7,13.8,1.0,111.4,,,7.3,,
68a6953b59dc7853d90e9a07,Chè đỗ đỏ,Red bean dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",311.5,8.0,5.5,57.5,,,84.3,7.1,644.6,13.6,2.7,16.0,,,0.2,,
68a694f7ede387253703f524,Chè đỗ đen,Black bean dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",386.8,7.7,8.5,70.0,,0.1,130.2,6.3,203.0,12.3,1.7,63.6,,,4.7,,
68a694a85a49cc18760cb288,Chè bưởi,Pomelo dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",204.7,3.4,4.5,37.7,,0.3,84.4,4.1,217.8,50.9,0.6,47.6,,,0.2,,
68a6912b59dc7853d90e9a05,Bò bía,Sweet popiah,Các loại bánh,Cakes,184.5,2.1,10.0,21.6,,,29.6,7.8,148.1,2.0,1.4,47.0,,1.3,1.3,,
68a68f1b5a49cc18760cb287,Bánh tráng nướng,Grilled girdle cake,Các loại bánh,Cakes,314.0,13.0,20.2,19.7,,59.2,83.4,2.1,183.1,123.3,0.6,18.8,,131.5,9.9,,
68a68eb6b63351cae209d684,Bánh ngô,Sweet corn fritters,Các loại bánh,Cakes,458.7,6.7,21.6,59.4,,11.2,26.3,1.7,246.0,3.3,1.8,91.4,,,1.2,,
68a68df259dc7853d90e9a04,Bánh khoai,Sweet potato fritters,Các loại bánh,Cakes,162.6,4.7,1.8,31.8,,,5.4,1.2,,,0.7,,,,,,
68a68c9688f47902a808e7d7,Bánh crepe xúc xích,Sausage crepes cake,Các loại bánh,Cakes,346.5,11.7,22.8,,,,,,,,,,,,,,
68a688d05a49cc18760cb284,Bánh crepe socola chuối,Banana chocolate crepe cake,Các loại bánh,Cakes,309.1,7.4,14.8,36.7,,100.8,81.1,1.4,354.9,219.6,1.2,87.0,,88.5,3.1,,
68a6886e2ec139b573082d35,Bánh crepe ngọt,Sweet crepes cake,Các loại bánh,Cakes,284.5,8.5,13.6,32.2,,97.1,181.9,0.5,209.1,271.1,1.1,46.1,,76.0,3.1,,
68a6881b51cb840deb06a3f8,Bánh crepe mặn,Crepes cake with sausage and cheese,Các loại bánh,Cakes,299.8,10.0,20.5,18.9,,93.4,129.8,0.6,180.0,371.3,1.3,39.0,,85.5,8.5,,
68a68775b63351cae209d682,Bánh crepe dăm bông phô mai,Crepes cake with ham and cheese,Các loại bánh,Cakes,350.4,10.3,23.8,23.7,,105.4,145.8,0.8,175.6,394.0,1.0,45.8,,91.5,9.3,,
68a6871551cb840deb06a3f6,Bánh gio mật mía,Alkaline sticky rice dumplings with molasses,Các loại bánh,Cakes,432.5,3.4,0.6,103.3,,,278.1,2.3,25.0,1.9,1.0,1.0,,,,,
68a686b0d7052b7718043712,Cháo ruốc thịt lợn,Rice congee with dried shredded pork,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",223.6,7.7,4.3,38.6,,,24.8,0.5,111.2,90.2,0.6,9.0,,2.7,0.1,,
68a686692ec139b573082d34,Cháo lòng lợn,Rice congee with hog intestines,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",517.0,28.0,11.9,74.6,,1535.0,148.0,15.5,577.9,781.9,4.1,51.7,,243.0,6.0,,
68a6861a88f47902a808e7d4,"Cháo đậu đen, đậu phụ",Rice congee with black beans and fried tofu,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",307.1,15.2,10.4,38.2,,0.7,53.4,3.2,193.9,8.1,1.3,32.6,,,3.6,,
68a685c988f47902a808e7d3,Xôi trắng thịt trứng,Sticky rice with braised meat and eggs,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",689.7,23.6,14.6,115.9,,138.7,79.4,4.3,661.5,444.9,4.1,45.2,,589.3,7.7,,
68a6852b88f47902a808e7d2,Xôi ngô,Sticky rice with maize seeds and mung bean paste,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",389.9,11.7,8.3,67.1,,10.7,54.1,3.3,610.4,21.2,2.4,79.7,,,0.9,,
