id,nameVi,nameEn,categoryName,categoryNameEn,kcal,protein,fat,carb,vitaminC,vitaminA,calcium,iron,potassium,sodium,zinc,magnesium,fiber,cholesterol,transfat,betaCaroten
6877a6b660d6c84e9bd5cd89,Xôi đỗ đen,,Thức ăn truyền thống,Traditional food,230.0,5.5,0.4,51.0,,,109.9,,,,,,0.7,,,
6877a6b660d6c84e9bd5cadf,"Củ ấu, tươi","Water caltrop, buffalo nut, root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,119.0,3.6,0.5,25.0,5.0,0.42,9.0,0.7,,,,,1.0,,,5.0
6877a6b660d6c84e9bd5cae0,"Củ cái, tươi","Winged yam, purple yam, root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,134.0,3.1,0.12,30.18,1.0,6.92,20.0,2.9,397.0,12.0,11.0,20.0,1.8,,,83.0
6877a6b660d6c84e9bd5cae1,"Củ dong, tươi","Arrow root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,129.0,1.4,,30.8,,,42.0,,299.0,73.0,,46.0,2.4,,,
6877a6b660d6c84e9bd5cd90,Củ dong luộc,"Arrow root, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,131.0,1.43,,31.43,,,42.86,,305.1,74.49,,46.94,2.45,,,
6877a6b660d6c84e9bd5cae2,"Củ sắn, tươi","Cassava, root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,158.0,1.1,0.2,37.9,34.0,0.67,25.0,1.2,394.0,2.0,,4.0,1.5,,,8.0
6877a6b660d6c84e9bd5cd91,Củ sắn nướng,"Cassava (manioc), roasted",Khoai củ và sản phẩm chế biến,Tubers and processed products,216.0,1.51,0.27,51.92,46.58,0.91,34.25,1.64,539.73,2.74,,5.48,2.05,,,10.96
6877a6b660d6c84e9bd5cae3,"Củ sắn dây, tươi","Kudzu root, Japanese arrowroot",Khoai củ và sản phẩm chế biến,Tubers and processed products,156.0,1.6,0.1,37.2,,,28.0,0.2,,,,,9.2,,,
6877a6b660d6c84e9bd5cd92,"Củ sắn dây, luộc","Kudzu root (Japanese arrowroot), boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,152.0,1.55,0.1,36.12,,,27.18,0.19,,,,,8.93,,,
6877a6b660d6c84e9bd5cae4,"Củ súng, bóc vỏ, khô","Tropical water lilies root, peeled, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,359.0,16.1,0.5,72.6,,,100.0,0.2,,,,,2.3,,,
6877a6b660d6c84e9bd5cae5,"Củ từ, tươi","Lesser Yam, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,97.0,1.5,,22.7,2.0,,28.0,0.2,264.0,71.0,,28.0,1.2,,,
6877a6b660d6c84e9bd5cd93,Củ từ luộc,"Lesser Yam, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,99.0,1.53,,23.16,2.04,,28.57,0.2,269.39,72.45,,28.57,1.22,,,
6877a6b660d6c84e9bd5cae6,"Khoai lang, tươi","Sweet potato, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,124.0,0.8,0.2,29.8,23.0,12.5,34.0,1.0,210.0,31.0,0.2,201.0,1.3,,,150.0
6877a6b660d6c84e9bd5cd94,"Khoai lang, luộc","Sweet potato, boiled ",Khoai củ và sản phẩm chế biến,Tubers and processed products,122.0,0.78,0.2,29.22,22.55,12.25,33.33,0.98,205.88,30.39,0.2,197.06,1.27,,,147.06
6877a6b660d6c84e9bd5cd95,"Khoai lang, nướng ","Sweet potato, roasted",Khoai củ và sản phẩm chế biến,Tubers and processed products,170.0,1.1,0.27,40.82,31.51,17.12,46.58,1.37,287.67,42.47,0.27,275.34,1.78,,,205.48
6877a6b660d6c84e9bd5cae7,"Khoai lang nghệ, tươi","Sweet potato, yellow, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,119.0,1.2,0.3,27.9,30.0,122.5,36.0,0.9,107.0,350.0,,68.0,0.8,,,1470.0
6877a6b660d6c84e9bd5cae8,"Khoai môn, tươi","Taro, Indian taro, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,113.0,1.5,0.2,26.4,4.0,,44.0,0.8,,,,,1.2,,,
6877a6b660d6c84e9bd5cae9,"Khoai nước, tươi","Water taro, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,106.0,1.0,0.1,25.3,3.0,,52.0,0.2,,,,,2.0,,,
6877a6b660d6c84e9bd5caea,"Khoai riềng, tươi","Edible canna, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,114.0,0.8,,27.6,,,64.0,1.7,,,,,2.5,,,
6877a6b660d6c84e9bd5cd96,Khoai riềng luộc,"Edible canna, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,116.0,0.82,,28.16,,,65.31,1.73,,,,,2.55,,,
6877a6b660d6c84e9bd5caeb,"Khoai sọ, tươi","Taro tuber, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,119.0,1.8,0.1,27.7,4.0,3.75,45.0,1.5,448.0,10.0,,33.0,1.2,,,35.0
6877a6b660d6c84e9bd5cd97,"Khoai sọ, luộc","Taro tuber, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,121.0,1.84,0.1,28.27,4.08,3.83,45.92,1.53,457.14,10.2,,33.67,1.22,,,35.71
6877a6b660d6c84e9bd5caec,"Khoai tây, tươi","Potato, white, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,96.0,2.0,0.07,21.93,10.0,0.42,10.0,1.2,396.0,7.0,0.3,32.0,1.0,,,5.0
6877a6b660d6c84e9bd5cd98,"Khoai tây, luộc","Potato (white), boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,104.0,2.17,,23.91,10.87,0.45,10.87,1.3,430.43,7.61,0.33,34.78,1.09,,,5.43
6877a6b660d6c84e9bd5caed,"Miến dong, khô","Vermicelli from arrow root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,338.0,0.6,0.1,83.7,,,40.0,1.0,,,,,1.5,,,
6877a6b660d6c84e9bd5caee,Bột dong lọc,Arrow root flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,0.6,,85.2,,,37.0,1.7,,,,,0.5,,,
6877a6b660d6c84e9bd5caef,Bột khoai lang,Sweet potato flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,341.0,2.2,0.5,81.8,,,50.0,2.0,,,,,1.6,,,
6877a6b660d6c84e9bd5caf0,Bột khoai riềng (bột đao),Edible canna flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,0.2,,85.6,,,16.0,,,,,,1.5,,,
6877a6b660d6c84e9bd5caf1,Bột khoai tây (lọc),White potato flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,346.0,1.0,0.25,84.85,,,30.0,3.0,,,,,0.4,,,
6877a6b660d6c84e9bd5caf2,Bột sắn,Cassava flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,341.0,2.4,0.5,81.8,,,84.0,,,,,,2.2,,,
6877a6b660d6c84e9bd5caf3,Bột sắn dây,Kudzu root flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,0.7,,85.1,,,18.0,1.5,,,,,0.8,,,
6877a6b660d6c84e9bd5caf4,"Khoai lang, khô","Sweet potato, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,348.0,2.2,0.5,83.6,,34.77,94.56,2.78,584.06,86.22,0.56,559.03,3.6,,,417.19
6877a6b660d6c84e9bd5caf5,"Khoai tây, khô","White potato, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,6.6,0.3,78.5,,1.48,37.0,4.3,1409.76,24.92,1.07,113.92,3.4,,,17.8
6877a6b660d6c84e9bd5caf6,"Khoai tây lát, chiên","Potato crisp, fried",Khoai củ và sản phẩm chế biến,Tubers and processed products,550.0,2.2,35.4,55.6,1.0,,37.0,2.1,,,,,6.3,,,
6877a6b660d6c84e9bd5caf7,"Sắn, củ, khô","Cassava, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,352.0,3.0,0.7,83.3,,,96.0,7.9,,,,,3.0,,,
6877a6b660d6c84e9bd5caf8,Trân châu sắn,Tapioca,Khoai củ và sản phẩm chế biến,Tubers and processed products,344.0,1.0,,84.9,,,30.0,2.0,,,,,0.6,,,
6877a6b660d6c84e9bd5cd99,Trân châu sắn luộc ,"Tapioca, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,344.0,1.0,,84.9,,,30.0,2.0,,,,,0.6,,,
6877a6b660d6c84e9bd5caf9,"Cùi dừa già, tươi","Coconut meat, mature, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",385.0,4.8,36.0,10.4,2.0,,30.0,30.0,555.0,7.0,5.0,160.0,4.2,,,
6877a6b660d6c84e9bd5cafa,"Cùi dừa non, tươi","Coconut meat, immature, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",54.0,3.5,1.7,6.1,6.0,,4.0,1.0,454.0,141.0,,74.0,3.5,,,
6877a6b660d6c84e9bd5cafb,"Đậu cô ve, hạt, khô","Common bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",335.0,21.8,1.6,58.4,,,96.0,,,,,,3.5,,,
6877a6b660d6c84e9bd5cafc,"Đậu đen, hạt, khô","Black bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",341.0,24.2,1.7,57.3,3.0,2.5,56.0,6.1,,,,,4.0,,,30.0
6877a6b660d6c84e9bd5cafd,"Đậu đũa, hạt, khô","Yardlong bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",338.0,23.7,2.0,56.2,1.0,0.83,110.0,6.5,,,,,4.3,,,10.0
6877a6b660d6c84e9bd5cafe,"Đậu Hà lan, hạt, khô","Field peas, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",342.0,22.2,1.4,60.1,2.0,5.83,57.0,4.4,135.0,9.0,4.0,145.0,6.0,,,70.0
6877a6b660d6c84e9bd5caff,"Đậu tương, đậu nành, hạt khô","Soybean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",418.0,34.0,18.4,29.1,4.0,2.5,165.0,11.0,1504.0,2.0,3.8,236.0,4.5,,,30.0
6877a6b660d6c84e9bd5cb00,"Đậu trắng (đậu tây), hạt, khô","Kidney bean, white bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",341.0,23.2,2.1,57.4,3.0,0.83,160.0,6.8,,,,,3.6,,,10.0
6877a6b660d6c84e9bd5cb01,"Đậu trứng cuốc, hạt, khô",,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",340.0,25.8,2.0,54.8,,,,,,,,,4.8,,,
6877a6b660d6c84e9bd5cb02,"Đậu xanh (đậu tắt), hạt, khô",Mungo bean,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",346.0,23.4,2.4,57.8,4.0,2.5,64.0,4.8,1132.0,6.0,1.1,270.0,4.7,,,30.0
6877a6b660d6c84e9bd5cb03,"Hạt dẻ to, khô","Chestnut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",652.0,18.0,59.0,12.2,3.0,0.83,61.0,2.3,,,,,3.5,,,10.0
6877a6b660d6c84e9bd5cb04,"Hạt dẻ to, tươi","Chestnut, fresh","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",223.0,4.2,1.11,49.07,36.0,,18.0,1.41,447.0,3.0,0.87,84.0,,,,
6877a6b660d6c84e9bd5cb05,"Hạt dẻ, khô","Chestnut, small, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",363.0,6.82,1.81,79.76,58.5,,29.0,2.29,726.0,5.0,1.41,137.0,,,,
6877a6b660d6c84e9bd5cb06,"Hạt đen, khô",,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",486.0,17.3,29.0,39.0,,,84.0,,,,,,3.5,,,
6877a6b660d6c84e9bd5cb07,"Hạt điều, khô ","Cashew nut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",608.0,18.4,46.3,29.3,1.0,0.42,28.0,3.6,660.0,12.0,5.78,292.0,0.6,,,5.0
6877a6b660d6c84e9bd5cb08,"Hạt mít, tươi","Jack fruit, seed, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",166.0,0.7,1.1,38.3,,,46.0,3.4,,,,,,,,
6877a6b660d6c84e9bd5cb09,"Lạc hạt, khô","Peanut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",583.0,27.5,44.5,18.0,0.8,0.83,68.0,2.2,421.0,4.0,1.9,185.0,2.5,,,10.0
6877a6b660d6c84e9bd5cd9a,Lạc rang dầu,,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",,,44.5,18.0,0.6,0.83,68.0,2.2,421.0,4.0,1.9,185.0,2.5,,,10.0
6877a6b660d6c84e9bd5cb0a,"Quả cọ, tươi","Palm fruit, fresh","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",192.0,2.3,13.4,15.6,8.0,3.42,38.0,0.2,1452.06,11.26,3.0,8.04,3.5,,,41.0
6877a6b660d6c84e9bd5cb0b,"Quả đại hái, tươi","Hodgsonia fruit, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",440.0,20.0,38.0,4.6,,,66.0,3.1,,,,,3.4,,,
6877a6b660d6c84e9bd5cb0c,"Vừng (đen, trắng), hạt, khô","Sesame seeds, dried, black or white","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",582.0,20.1,46.4,21.1,,1.25,975.0,14.55,468.0,11.0,7.75,351.0,3.5,,,15.0
6877a6b660d6c84e9bd5cd9b,Vừng rang,Sesame seed (stirred),"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",607.0,20.94,48.33,21.98,,1.3,1015.63,15.16,487.5,11.46,8.07,365.63,3.65,,,15.63
6877a6b660d6c84e9bd5cb0d,"Bột đậu tương, đã loại béo","Soyflour, defatted","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",331.0,49.0,1.0,31.5,,2.92,247.0,7.6,2384.0,20.0,2.46,290.0,2.5,,,35.0
6877a6b660d6c84e9bd5cb0e,"Bột đậu tương, rang chín","Soybeans, roasted,  flour","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",428.0,41.0,18.0,25.4,,,189.0,7.5,,,,,2.5,,,
6877a6b660d6c84e9bd5cb0f,Bột đậu xanh,Mungo bean flour,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",363.0,24.6,2.5,60.4,4.19,,50.0,5.0,1185.0,6.28,1.15,283.0,3.9,,,
6877a6b660d6c84e9bd5cb10,Bột lạc,Peanut flour,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",583.0,27.5,45.0,17.1,,0.82,80.0,3.0,414.25,3.94,1.87,182.0,2.1,,,9.84
6877a6b660d6c84e9bd5cb11,"Đậu phụ, sống","Tofu, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",97.0,10.9,5.4,1.1,0.1,,24.0,2.2,121.0,7.0,0.8,30.0,0.4,,,
6877a6b660d6c84e9bd5cd9c,Đậu phụ luộc,"Tofu, boiled ","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",98.0,11.01,5.45,1.11,0.1,,24.24,2.22,122.22,7.07,0.81,30.3,0.4,,,
6877a6b660d6c84e9bd5cb12,"Đậu phụ chúc, sống","Tofu skin, yuba, bean curd skin, bean curd sheet, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",415.0,50.2,20.8,6.8,,,325.0,10.8,,,,,0.3,,,
6877a6b660d6c84e9bd5cb13,"Đậu phụ, nướng","Tofu, grilled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",116.0,13.4,6.4,1.3,,,370.0,4.7,,,,,0.5,,,
6877a6b660d6c84e9bd5cb14,"Hạt bí đỏ, rang","Pumpkin seeds, fried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",528.0,35.1,31.8,25.3,,19.58,235.0,2.2,383.0,172.0,,311.0,2.3,,,235.0
6877a6b660d6c84e9bd5cb15,"Hạt dưa hấu, rang","Water melon seeds, fried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",558.0,31.8,39.1,19.8,,7.5,237.0,3.0,,,,,1.8,,,90.0
6877a6b660d6c84e9bd5cb16,"Hạt điều khô, chiên dầu","Cashew nut, roasted with oil","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",585.0,18.3,49.3,17.1,,0.42,32.0,3.9,,,,,0.7,,,5.0
6877a6b660d6c84e9bd5cb17,Sữa bột đậu nành,"Milk powder, soy flour and sugar","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",413.0,31.1,9.7,50.4,,,224.0,7.5,,,,,2.2,,,
6877a6b660d6c84e9bd5cb18,Sữa đậu nành (100g đậu/lít),Soymilk (100 g soybean/L),"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",29.0,3.1,1.6,0.5,,,18.0,0.23,124.0,55.0,0.21,25.0,0.1,,,
6877a6b660d6c84e9bd5cb19,Tào phớ,Soybean curd in light syrup ,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",46.0,3.8,1.2,4.7,,,92.0,0.3,85.0,33.0,,38.0,0.2,,,
6877a6b660d6c84e9bd5cd9d,Đậu ngự luộc,"Bean, lima bean, boiled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",136.0,9.68,0.4,23.4,,,36.0,1.64,118.0,7.2,,,,,,
6877a6b660d6c84e9bd5cd9e,Đậu ván luộc,"Bean, lablab bean, boiled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",16.0,1.12,,2.8,9.32,40.0,29.12,0.46,,,0.3,,,,,480.0
6877a6b660d6c84e9bd5cb1a,Đậu phụ non Tứ Xuyên,,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",97.0,10.9,5.4,1.1,0.1,,24.0,2.2,121.0,7.0,0.8,30.0,0.4,,,
6877a6b660d6c84e9bd5cd9f,Hạt sen tươi luộc,"Lotus seed, fresh, boiled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",172.0,9.5,1.17,30.8,,0.83,76.0,1.4,367.0,1.0,0.28,56.0,0.8,,,10.0
6877a6b660d6c84e9bd5cda0,Hạt hướng dương rang,"Sunflower seeds, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",652.0,21.65,53.6,20.83,1.46,3.13,81.25,5.47,671.88,9.38,5.21,338.54,8.96,,,31.25
6877a6b660d6c84e9bd5cda1,Hạt hạnh nhân rang,"Almonds dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",652.0,21.23,55.17,17.68,,,291.0,3.68,699.0,339.0,3.07,274.0,10.5,,,
6877a6b660d6c84e9bd5cda2,Hạt óc chó rang,"Walnuts dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",703.0,15.23,65.21,13.71,1.3,,98.0,2.91,441.0,2.0,3.09,158.0,6.7,,,
6877a6b660d6c84e9bd5cda3,Hạt macca rang,"Macadamia nut dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",767.0,7.79,76.08,12.83,0.7,,70.0,2.65,363.0,353.0,1.29,118.0,8.0,,,
6877a6b660d6c84e9bd5cda4,Hạt dẻ cười rang,"Pistachio dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",610.0,21.05,45.82,28.28,,13.0,107.0,4.03,1007.0,6.0,2.34,109.0,10.3,,,159.0
6877a6b660d6c84e9bd5cb1b,"Quả bầu, tươi","Calabash, Bottle gourd, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",18.0,0.6,0.02,3.88,12.0,0.83,21.0,0.2,150.0,2.0,0.7,11.0,1.0,,,10.0
6877a6b660d6c84e9bd5cda5,"Bầu, luộc","Calabash  (Bottle gourd), boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",19.0,0.65,,4.19,7.1,0.9,22.58,0.22,161.29,2.15,0.75,11.83,1.08,,,10.75
6877a6b660d6c84e9bd5cb1c,"Quả bí đao (bí xanh), tươi","Asgourd, winter melon, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",16.0,0.6,,3.4,37.0,0.42,26.0,0.3,149.81,12.73,,7.64,1.0,,,5.0
6877a6b660d6c84e9bd5cda6,"Bí đao (bí xanh), luộc","Asgourd Waxgoured, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,0.63,,3.58,21.42,0.44,27.37,0.32,157.69,13.4,,8.04,1.05,,,5.26
6877a6b660d6c84e9bd5cb1d,"Quả bí ngô, tươi","Pumpkin squash, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",29.0,0.3,0.07,6.83,9.0,236.83,24.0,0.5,348.5,8.4,0.1,10.0,0.7,,,1512.0
6877a6b660d6c84e9bd5cda7,"Bí ngô, luộc","Pumpkin squash, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",35.0,0.34,0.34,7.75,5.56,266.1,26.97,0.56,391.57,9.44,0.11,11.24,0.79,,,1698.88
6877a6b660d6c84e9bd5cb1e,"Quả cà bát, tươi","Egg plant, large round, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,1.2,0.13,5.57,3.0,3.33,12.0,0.7,230.0,2.0,0.16,14.0,1.5,,,40.0
6877a6b660d6c84e9bd5cda8,"Cà bát, luộc","Egg plant large round, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",36.0,1.52,0.13,7.22,2.09,4.22,15.19,0.89,291.14,2.53,0.2,17.72,1.9,,,50.63
6877a6b660d6c84e9bd5cb1f,"Quả cà chua, tươi","Tomato, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,0.6,0.23,4.77,40.0,58.67,12.0,1.4,275.2,12.2,0.74,15.0,0.8,,,648.0
6877a6b660d6c84e9bd5cb20,"Quả cà pháo, tươi","Egg plant - small, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",27.0,1.5,,5.2,3.0,1.67,12.0,0.7,221.0,7.0,0.3,18.0,1.6,,,20.0
6877a6b660d6c84e9bd5cb21,"Củ cà rốt, tươi","Carrots, all variety, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",44.0,1.5,0.17,9.03,3.0,681.46,43.0,0.8,265.5,52.0,1.11,12.0,1.2,,,6597.0
6877a6b660d6c84e9bd5cda9,"Cà rốt (củ đỏ, vàng), luộc","Carrots, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",47.0,1.6,0.21,9.79,1.76,724.96,45.74,0.85,282.45,55.32,1.18,12.77,1.28,,,7018.09
6877a6b660d6c84e9bd5cb22,"Củ cà rốt, khô","Carrot, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",330.0,9.2,1.5,70.0,,67.5,323.0,5.9,,,,,9.6,,,810.0
6877a6b660d6c84e9bd5cb23,"Quả cà tím, tươi","Aubergine, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,1.0,,6.0,15.0,0.83,15.0,0.4,,,,,1.5,,,10.0
6877a6b660d6c84e9bd5cdaa,"Cà tím, luộc","Aubergine, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",37.0,1.27,0.13,7.59,10.44,1.05,18.99,0.51,,,,,1.9,,,12.66
6877a6b660d6c84e9bd5cb24,"Cải bắp trắng, tươi","Cabbage, common, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",36.0,1.8,0.09,6.91,41.0,5.42,48.0,1.1,189.5,28.3,0.81,13.12,1.6,,,65.0
6877a6b660d6c84e9bd5cdab,"Cải bắp, luộc","Cabbage, white/green, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",41.0,1.96,0.33,7.61,24.51,5.89,52.17,1.2,205.98,30.76,0.88,14.26,1.74,,,70.65
6877a6b660d6c84e9bd5cb25,"Cải bắp đỏ, tươi","Cabbage, red, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",61.0,1.9,0.2,13.0,60.0,55.83,83.0,0.5,243.0,27.0,0.22,16.0,4.0,,,670.0
6877a6b660d6c84e9bd5cdac,"Cải bắp đỏ, luộc","Cabbage, red, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",67.0,2.07,0.22,14.13,35.87,60.69,90.22,0.54,264.13,29.35,0.24,17.39,4.35,,,728.26
6877a6b660d6c84e9bd5cb26,"Cải bắp trắng, khô","Cabbage, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",301.0,18.0,1.6,53.7,2.0,,300.0,7.5,,,,,14.0,,,
6877a6b660d6c84e9bd5cb27,"Cải cúc, tươi","Crown daisy, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",22.0,1.6,,3.9,8.0,12.25,63.0,0.8,218.7,32.5,0.67,32.0,2.0,,,147.0
6877a6b660d6c84e9bd5cb28,"Cải soong, tươi","Water cress, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",22.0,2.1,0.07,3.33,25.0,235.0,69.0,1.6,210.5,85.2,0.8,21.0,2.0,,,2820.0
6877a6b660d6c84e9bd5cb29,"Cải thìa (cải trắng), tươi","Chinese cabbage, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,1.4,0.14,4.26,26.0,223.46,50.0,0.7,200.0,25.0,0.75,25.35,1.8,,,2681.0
6877a6b660d6c84e9bd5cdad,"Cải thìa (cải trắng), luộc","Brassica, Bok choy (pak choi), boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,1.57,0.22,4.94,16.07,251.08,56.18,0.79,224.72,28.09,0.84,28.48,2.02,,,3012.36
